dataset,method,method_family,budget_type,requested_budget,actual_support_node_ratio,actual_support_edge_ratio,actual_structural_storage_ratio,raw_hgb_text_byte_ratio,graph_seed,training_seed,official_hgb_exported,official_sehgnn_unmodified,training_executed,success,failure_type,failure_reason,test_micro_f1,test_macro_f1,validation_micro_f1,validation_macro_f1,compress_time_seconds,export_time_seconds,sehgnn_preprocess_time_seconds,train_time_seconds,eval_time_seconds,peak_cpu_rss_mb,peak_gpu_memory_mb,preprocessed_cache_bytes,export_hash,selected_edge_hash,no_test_leakage,budget_matched_within_tolerance,budget_infeasible,eligible_for_external_tp_table,protocol_family,schema_compatible,target_preserving,uses_adapter_loader,uses_synthetic_nodes,uses_weighted_superedges,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_decision,diagnostic_only,uses_test_metrics_for_selection,uses_test_labels_for_selection,no_test_metric_used_for_selection,support_node_ratio,support_edge_ratio,structural_storage_ratio,preprocessed_cache_byte_ratio,static_inference_package_ratio,transform_recipe_package_ratio,reconstructable_package_ratio
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,c85a0932b4170aa388f6dbe40fc04e04e6ca723cdf0c676da32a2b8b3f93023c,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,c85a0932b4170aa388f6dbe40fc04e04e6ca723cdf0c676da32a2b8b3f93023c,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,c85a0932b4170aa388f6dbe40fc04e04e6ca723cdf0c676da32a2b8b3f93023c,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,c85a0932b4170aa388f6dbe40fc04e04e6ca723cdf0c676da32a2b8b3f93023c,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,c85a0932b4170aa388f6dbe40fc04e04e6ca723cdf0c676da32a2b8b3f93023c,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,d83ce05a6a54b25513b2ed448f17aad1d3d0d4a04975e27562e6684cfa26aad9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,d83ce05a6a54b25513b2ed448f17aad1d3d0d4a04975e27562e6684cfa26aad9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,d83ce05a6a54b25513b2ed448f17aad1d3d0d4a04975e27562e6684cfa26aad9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,d83ce05a6a54b25513b2ed448f17aad1d3d0d4a04975e27562e6684cfa26aad9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,d83ce05a6a54b25513b2ed448f17aad1d3d0d4a04975e27562e6684cfa26aad9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,5,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,4364f25e84473fe47e6e4b542e45938c42f888b7c0356e0fb10dd1d2ea1d7337,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,5,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,4364f25e84473fe47e6e4b542e45938c42f888b7c0356e0fb10dd1d2ea1d7337,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,5,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,4364f25e84473fe47e6e4b542e45938c42f888b7c0356e0fb10dd1d2ea1d7337,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,5,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,4364f25e84473fe47e6e4b542e45938c42f888b7c0356e0fb10dd1d2ea1d7337,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,5,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,4364f25e84473fe47e6e4b542e45938c42f888b7c0356e0fb10dd1d2ea1d7337,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,1,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a5fd1186f95d1bcf5bd68a94f00adcf33a449a001d196ba5e2eec9be697ab879,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,1,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a5fd1186f95d1bcf5bd68a94f00adcf33a449a001d196ba5e2eec9be697ab879,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,1,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a5fd1186f95d1bcf5bd68a94f00adcf33a449a001d196ba5e2eec9be697ab879,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,1,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a5fd1186f95d1bcf5bd68a94f00adcf33a449a001d196ba5e2eec9be697ab879,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,1,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a5fd1186f95d1bcf5bd68a94f00adcf33a449a001d196ba5e2eec9be697ab879,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,2,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,f1f2bfa9c7f2e80f3bfafa3e542c7df8b215391d5ba60edc1e50e74140d7b161,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,2,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,f1f2bfa9c7f2e80f3bfafa3e542c7df8b215391d5ba60edc1e50e74140d7b161,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,2,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,f1f2bfa9c7f2e80f3bfafa3e542c7df8b215391d5ba60edc1e50e74140d7b161,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,2,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,f1f2bfa9c7f2e80f3bfafa3e542c7df8b215391d5ba60edc1e50e74140d7b161,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,2,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,f1f2bfa9c7f2e80f3bfafa3e542c7df8b215391d5ba60edc1e50e74140d7b161,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,3,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,81574d8c34854c64bdc815fe8907afbf3c30be9d0007c117debd79167f50ec7d,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,3,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,81574d8c34854c64bdc815fe8907afbf3c30be9d0007c117debd79167f50ec7d,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,3,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,81574d8c34854c64bdc815fe8907afbf3c30be9d0007c117debd79167f50ec7d,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,3,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,81574d8c34854c64bdc815fe8907afbf3c30be9d0007c117debd79167f50ec7d,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,3,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,81574d8c34854c64bdc815fe8907afbf3c30be9d0007c117debd79167f50ec7d,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,4,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,4130cfa8019dd6992b4475de9cf7ccd3f391f5ad4edfb3543f646d10afe2849b,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,4,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,4130cfa8019dd6992b4475de9cf7ccd3f391f5ad4edfb3543f646d10afe2849b,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,4,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,4130cfa8019dd6992b4475de9cf7ccd3f391f5ad4edfb3543f646d10afe2849b,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,4,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,4130cfa8019dd6992b4475de9cf7ccd3f391f5ad4edfb3543f646d10afe2849b,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,4,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,4130cfa8019dd6992b4475de9cf7ccd3f391f5ad4edfb3543f646d10afe2849b,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,5,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,0a36136f6a1e461ef4a982695b35c5a59e2ef426fb12f38bc2b65ff42d5d49f9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,5,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,0a36136f6a1e461ef4a982695b35c5a59e2ef426fb12f38bc2b65ff42d5d49f9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,5,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,0a36136f6a1e461ef4a982695b35c5a59e2ef426fb12f38bc2b65ff42d5d49f9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,5,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,0a36136f6a1e461ef4a982695b35c5a59e2ef426fb12f38bc2b65ff42d5d49f9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,structural_storage_ratio,0.3,,,,,5,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,0a36136f6a1e461ef4a982695b35c5a59e2ef426fb12f38bc2b65ff42d5d49f9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,Random-HG-TP,external_tp_baseline,support_node_ratio,0.3,,,,,1,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a5fd1186f95d1bcf5bd68a94f00adcf33a449a001d196ba5e2eec9be697ab879,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
