dataset,method,canonical_method,method_family,budget_strategy,edge_score_strategy,relation_channel_spec,graph_seed,training_seed,export_hash,run_id,success,status,failed_reason,traceback_path,model_name,schema_compatible,uses_weighted_superedges,official_sehgnn_unmodified,eligible_for_main_decision,cache_hygiene_pass,no_test_label_export_leakage,no_test_label_scoring_leakage,semantic_structural_storage_ratio,hgb_raw_file_byte_ratio,effective_total_byte_ratio,preprocessed_cache_byte_ratio,support_node_ratio,support_edge_ratio,total_node_ratio,total_edge_ratio,validation_micro_f1,validation_macro_f1,test_micro_f1,test_macro_f1,test_accuracy_if_single_label,native_full_test_micro_f1,native_full_test_macro_f1,export_full_test_micro_f1,export_full_test_macro_f1,recovery_vs_native_full_micro,recovery_vs_native_full_macro,mapping_bijective,split_disjoint,relation_order_matches_official,node_type_order_matches_official,schema_complete,stdout_path,stderr_path,deterministic_graph_method,graph_seed_independence_required,graph_seed_independence_status,official_text_hgb_byte_ratio
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,1,4,75a05d26f30ce8c2553fcdad52f04c525c26b1c9b406fc417f7292bf3c2f0545,2908d4269f7d4a84,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.942387,0.941682,0.941197,0.936866,0.941197,0.952817,0.94896,0.952817,0.94896,0.987804583671366,0.9872555218344292,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_1\training_seed_4\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_1\training_seed_4\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,1,5,75a05d26f30ce8c2553fcdad52f04c525c26b1c9b406fc417f7292bf3c2f0545,4a38b703feda533a,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.946502,0.942473,0.9482389999999999,0.944818,0.9482389999999999,0.953873,0.95042,0.953873,0.95042,0.9940935533346682,0.9941057637675975,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_1\training_seed_5\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_1\training_seed_5\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,2,1,5691b2d6498a1b68454147d2be0f23029293ab1a9f7f8c622e288eedec927080,fceb7a61b52b48ee,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.938272,0.935461,0.9492959999999999,0.9452079999999999,0.9492959999999999,0.953873,0.949979,0.953873,0.949979,0.995201667307912,0.9949777837194295,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_2\training_seed_1\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_2\training_seed_1\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,2,2,5691b2d6498a1b68454147d2be0f23029293ab1a9f7f8c622e288eedec927080,a7049ddab5520abc,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.962963,0.960235,0.948592,0.945251,0.948592,0.954577,0.951351,0.954577,0.951351,0.9937302072017239,0.9935880658137743,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_2\training_seed_2\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_2\training_seed_2\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,2,3,5691b2d6498a1b68454147d2be0f23029293ab1a9f7f8c622e288eedec927080,1b48535ca2ebd310,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.942387,0.938376,0.947887,0.944371,0.947887,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9959296504059317,0.9957633418354706,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_2\training_seed_3\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_2\training_seed_3\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,2,4,5691b2d6498a1b68454147d2be0f23029293ab1a9f7f8c622e288eedec927080,6cda2dfbfaf8ab4c,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.942387,0.941682,0.941197,0.936866,0.941197,0.952817,0.94896,0.952817,0.94896,0.987804583671366,0.9872555218344292,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_2\training_seed_4\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_2\training_seed_4\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,2,5,5691b2d6498a1b68454147d2be0f23029293ab1a9f7f8c622e288eedec927080,0e484fcf231617cc,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.946502,0.942473,0.9482389999999999,0.944818,0.9482389999999999,0.953873,0.95042,0.953873,0.95042,0.9940935533346682,0.9941057637675975,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_2\training_seed_5\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_2\training_seed_5\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,3,1,699e543ae498fbde4e75df05ae4641d65dc86bfdf48652e554190df260eb3c5a,5aacce239f51cfbb,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.938272,0.935461,0.9492959999999999,0.9452079999999999,0.9492959999999999,0.953873,0.949979,0.953873,0.949979,0.995201667307912,0.9949777837194295,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_3\training_seed_1\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_3\training_seed_1\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,3,2,699e543ae498fbde4e75df05ae4641d65dc86bfdf48652e554190df260eb3c5a,be4fc1d1ac5039f8,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.962963,0.960235,0.948592,0.945251,0.948592,0.954577,0.951351,0.954577,0.951351,0.9937302072017239,0.9935880658137743,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_3\training_seed_2\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_3\training_seed_2\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,3,3,699e543ae498fbde4e75df05ae4641d65dc86bfdf48652e554190df260eb3c5a,5fc75e0896a02086,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.942387,0.938376,0.947887,0.944371,0.947887,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9959296504059317,0.9957633418354706,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_3\training_seed_3\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_3\training_seed_3\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,3,4,699e543ae498fbde4e75df05ae4641d65dc86bfdf48652e554190df260eb3c5a,7ea0f43cb1290b03,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.942387,0.941682,0.941197,0.936866,0.941197,0.952817,0.94896,0.952817,0.94896,0.987804583671366,0.9872555218344292,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_3\training_seed_4\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_3\training_seed_4\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,3,5,699e543ae498fbde4e75df05ae4641d65dc86bfdf48652e554190df260eb3c5a,e1c635a45869fb5c,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.946502,0.942473,0.9482389999999999,0.944818,0.9482389999999999,0.953873,0.95042,0.953873,0.95042,0.9940935533346682,0.9941057637675975,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_3\training_seed_5\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_3\training_seed_5\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,4,1,f370d4a97e752472c1e9b52bb1389e6fd974bfcb3536b633b1a79c1048f77eb5,14b999c3b352eed7,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.938272,0.935461,0.9492959999999999,0.9452079999999999,0.9492959999999999,0.953873,0.949979,0.953873,0.949979,0.995201667307912,0.9949777837194295,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_4\training_seed_1\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_4\training_seed_1\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,4,2,f370d4a97e752472c1e9b52bb1389e6fd974bfcb3536b633b1a79c1048f77eb5,6e6d16756332c78f,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.962963,0.960235,0.948592,0.945251,0.948592,0.954577,0.951351,0.954577,0.951351,0.9937302072017239,0.9935880658137743,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_4\training_seed_2\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_4\training_seed_2\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,4,3,f370d4a97e752472c1e9b52bb1389e6fd974bfcb3536b633b1a79c1048f77eb5,d06c172d0353128b,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.942387,0.938376,0.947887,0.944371,0.947887,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9959296504059317,0.9957633418354706,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_4\training_seed_3\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_4\training_seed_3\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,4,4,f370d4a97e752472c1e9b52bb1389e6fd974bfcb3536b633b1a79c1048f77eb5,6b61e0c307e2f4dc,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.942387,0.941682,0.941197,0.936866,0.941197,0.952817,0.94896,0.952817,0.94896,0.987804583671366,0.9872555218344292,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_4\training_seed_4\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_4\training_seed_4\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,4,5,f370d4a97e752472c1e9b52bb1389e6fd974bfcb3536b633b1a79c1048f77eb5,e96cba5eb43bcdb8,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.946502,0.942473,0.9482389999999999,0.944818,0.9482389999999999,0.953873,0.95042,0.953873,0.95042,0.9940935533346682,0.9941057637675975,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_4\training_seed_5\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_4\training_seed_5\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,5,1,b4f5d62fc2115183888fb034dee36b18b260781f288959ecf60c346dd57b1c3a,23a30b716399fae8,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.938272,0.935461,0.9492959999999999,0.9452079999999999,0.9492959999999999,0.953873,0.949979,0.953873,0.949979,0.995201667307912,0.9949777837194295,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_5\training_seed_1\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_5\training_seed_1\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,5,2,b4f5d62fc2115183888fb034dee36b18b260781f288959ecf60c346dd57b1c3a,22579c4600d8749c,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.962963,0.960235,0.948592,0.945251,0.948592,0.954577,0.951351,0.954577,0.951351,0.9937302072017239,0.9935880658137743,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_5\training_seed_2\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_5\training_seed_2\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,5,3,b4f5d62fc2115183888fb034dee36b18b260781f288959ecf60c346dd57b1c3a,839094dafb0b09ac,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.942387,0.938376,0.947887,0.944371,0.947887,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9959296504059317,0.9957633418354706,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_5\training_seed_3\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_5\training_seed_3\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,5,4,b4f5d62fc2115183888fb034dee36b18b260781f288959ecf60c346dd57b1c3a,0dc86b8bb086d650,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.942387,0.941682,0.941197,0.936866,0.941197,0.952817,0.94896,0.952817,0.94896,0.987804583671366,0.9872555218344292,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_5\training_seed_4\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_5\training_seed_4\H6-node30\stderr.log,False,True,required,0.5511642282465133
DBLP,H6-node30,H6-node30,schema_compatible_subgraph,node30_support,none,,5,5,b4f5d62fc2115183888fb034dee36b18b260781f288959ecf60c346dd57b1c3a,76c6755d55f4bd96,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.7765286382078632,0.5511642282465133,,,0.30003171582619725,0.8166434302029504,0.40871861604409065,0.8166434302029504,0.946502,0.942473,0.9482389999999999,0.944818,0.9482389999999999,0.953873,0.95042,0.953873,0.95042,0.9940935533346682,0.9941057637675975,True,True,True,True,True,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_5\training_seed_5\H6-node30\stdout.log,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\runs\DBLP\graph_seed_5\training_seed_5\H6-node30\stderr.log,False,True,required,0.5511642282465133
