"dataset","method","base_graph_method","canonical_base_graph_method","graph_seed","training_seed","relation_channel_spec","term_channel_spec","feature_transform_name","feature_transform_family","node_types_modified","feature_dim_by_type_after_loader","semantic_structural_storage_ratio","hgb_raw_file_byte_ratio","effective_total_byte_ratio","support_edge_ratio","test_micro_f1","test_macro_f1","validation_micro_f1","validation_macro_f1","official_sehgnn_unmodified","eligible_for_main_decision","eligible_for_adapter_table","cache_hygiene_pass","feature_loader_audit_pass","fit_uses_labels","fit_uses_test_labels","success","status","failed_reason"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-venue","zero","","","0.11951718894668302","0.5325845329541161","0.5325845329541161","0.08797575615905429","0.907042","0.900959","0.9135800000000001","0.9084780000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-venue","zero","","","0.29282181757962167","0.5381686558511342","0.5381686558511342","0.28018166183849125","0.911972","0.906251","0.921811","0.917219","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-venue","zero","","","0.6972268850632682","0.5511988238787947","0.5511988238787947","0.7286927193341293","0.9112680000000001","0.9054770000000001","0.9176949999999999","0.9130710000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-term","zero","","","0.11951718894668302","0.5116138984418891","0.5116138984418891","0.08797575615905429","0.947535","0.943545","0.946502","0.942376","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-term","zero","","","0.29282181757962167","0.5171980213389071","0.5171980213389071","0.28018166183849125","0.947535","0.943545","0.946502","0.942376","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-term","zero","","","0.6972268850632682","0.5302281893665677","0.5302281893665677","0.7286927193341293","0.947535","0.943545","0.946502","0.942376","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-target-author-only","zero","","","0.11951718894668302","0.5300202974172947","0.5300202974172947","0.08797575615905429","0.947183","0.9435850000000001","0.9547329999999999","0.951754","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-target-author-only","zero","","","0.29282181757962167","0.5356044203143129","0.5356044203143129","0.28018166183849125","0.9482389999999999","0.944769","0.9547329999999999","0.950816","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-target-author-only","zero","","","0.6972268850632682","0.5486345883419734","0.5486345883419734","0.7286927193341293","0.947535","0.9438970000000001","0.9547329999999999","0.950816","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-support-author-only","zero","","","0.11951718894668302","0.5300202974172947","0.5300202974172947","0.08797575615905429","0.947183","0.9435850000000001","0.9547329999999999","0.951754","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-support-author-only","zero","","","0.29282181757962167","0.5356044203143129","0.5356044203143129","0.28018166183849125","0.9482389999999999","0.944769","0.9547329999999999","0.950816","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-support-author-only","zero","","","0.6972268850632682","0.5486345883419734","0.5486345883419734","0.7286927193341293","0.947535","0.9438970000000001","0.9547329999999999","0.950816","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-all-support-features","zero","","","0.11951718894668302","0.513640829797034","0.513640829797034","0.08797575615905429","0.7922539999999999","0.786923","0.773663","0.769893","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-all-support-features","zero","","","0.29282181757962167","0.5192249526940521","0.5192249526940521","0.28018166183849125","0.7922539999999999","0.786923","0.773663","0.769893","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-all-support-features","zero","","","0.6972268850632682","0.5322551207217127","0.5322551207217127","0.7286927193341293","0.7922539999999999","0.786923","0.773663","0.769893","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","author-only-features","type_only","","","0.11951718894668302","0.513640829797034","0.513640829797034","0.08797575615905429","0.7922539999999999","0.786923","0.773663","0.769893","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","author-only-features","type_only","","","0.29282181757962167","0.5192249526940521","0.5192249526940521","0.28018166183849125","0.7922539999999999","0.786923","0.773663","0.769893","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","author-only-features","type_only","","","0.6972268850632682","0.5322551207217127","0.5322551207217127","0.7286927193341293","0.7922539999999999","0.786923","0.773663","0.769893","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","paper-only-features","type_only","","","0.11951718894668302","0.5141783915332314","0.5141783915332314","0.08797575615905429","0.9105629999999999","0.905047","0.925926","0.920467","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","paper-only-features","type_only","","","0.29282181757962167","0.5197625144302496","0.5197625144302496","0.28018166183849125","0.9105629999999999","0.905047","0.925926","0.920467","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","paper-only-features","type_only","","","0.6972268850632682","0.5327926824579101","0.5327926824579101","0.7286927193341293","0.9105629999999999","0.905047","0.925926","0.920467","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","venue-only-features","type_only","","","0.11951718894668302","0.5110764730580851","0.5110764730580851","0.08797575615905429","0.95","0.946393","0.9547329999999999","0.951754","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","venue-only-features","type_only","","","0.29282181757962167","0.5166605959551032","0.5166605959551032","0.28018166183849125","0.95","0.946393","0.9547329999999999","0.951754","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","venue-only-features","type_only","","","0.6972268850632682","0.5296907639827637","0.5296907639827637","0.7286927193341293","0.95","0.946393","0.9547329999999999","0.951754","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","term-only-features","type_only","","","0.11951718894668302","0.5320470924200462","0.5320470924200462","0.08797575615905429","0.279225","0.110075","0.263374","0.104575","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","term-only-features","type_only","","","0.29282181757962167","0.5376312153170643","0.5376312153170643","0.28018166183849125","0.603873","0.590106","0.600823","0.5912339999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","term-only-features","type_only","","","0.6972268850632682","0.5506613833447248","0.5506613833447248","0.7286927193341293","0.815141","0.806214","0.831276","0.827423","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","type-constant-support-features","type_constant","","","0.11951718894668302","2.378429281634081","2.378429281634081","0.08797575615905429","0.780282","0.774684","0.7818930000000001","0.778029","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","type-constant-support-features","type_constant","","","0.29282181757962167","2.3840134045310992","2.3840134045310992","0.28018166183849125","0.783803","0.778303","0.786008","0.78244","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","type-constant-support-features","type_constant","","","0.6972268850632682","2.3970435725587595","2.3970435725587595","0.7286927193341293","0.783099","0.7775669999999999","0.794239","0.79142","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","all-type-constant-features","type_constant","","","0.11951718894668302","2.542662770139468","2.542662770139468","0.08797575615905429","0.280986","0.113995","0.26749","0.114779","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","all-type-constant-features","type_constant","","","0.29282181757962167","2.5482468930364863","2.5482468930364863","0.28018166183849125","0.29436599999999996","0.12116099999999999","0.308642","0.117925","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","all-type-constant-features","type_constant","","","0.6972268850632682","2.5612770610641467","2.5612770610641467","0.7286927193341293","0.27676100000000003","0.17293","0.24691400000000002","0.151168","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","pca-all-types-128","pca","","","0.11951718894668302","0.18953596280743032","0.18953596280743032","0.08797575615905429","0.9059860000000001","0.898827","0.9176949999999999","0.911092","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","pca-all-types-128","pca","","","0.29282181757962167","0.19512008570444844","0.19512008570444844","0.28018166183849125","0.9007040000000001","0.8938280000000001","0.909465","0.904097","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","pca-all-types-128","pca","","","0.6972268850632682","0.20815025373210894","0.20815025373210894","0.7286927193341293","0.9091549999999999","0.902875","0.90535","0.898385","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","pca-paper-128","pca","","","0.11951718894668302","0.14273090543049466","0.14273090543049466","0.08797575615905429","0.9496479999999999","0.945554","0.950617","0.946134","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","pca-paper-128","pca","","","0.29282181757962167","0.14831502832751275","0.14831502832751275","0.28018166183849125","0.952113","0.948059","0.9547329999999999","0.9512160000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","pca-paper-128","pca","","","0.6972268850632682","0.16134519635517325","0.16134519635517325","0.7286927193341293","0.9517610000000001","0.947807","0.9547329999999999","0.9512160000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","pca-paper-64","pca","","","0.11951718894668302","0.10632233930044738","0.10632233930044738","0.08797575615905429","0.947535","0.9436249999999999","0.9547329999999999","0.9512160000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","pca-paper-64","pca","","","0.29282181757962167","0.11190646219746547","0.11190646219746547","0.28018166183849125","0.9510559999999999","0.9473980000000001","0.9547329999999999","0.9512160000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","pca-paper-64","pca","","","0.6972268850632682","0.12493663022512598","0.12493663022512598","0.7286927193341293","0.9507040000000001","0.9470959999999999","0.9547329999999999","0.9512160000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","random-projection-paper-128","random_projection","","","0.11951718894668302","0.14150934706262552","0.14150934706262552","0.08797575615905429","0.948592","0.944714","0.950617","0.9473619999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","random-projection-paper-128","random_projection","","","0.29282181757962167","0.14709346995964362","0.14709346995964362","0.28018166183849125","0.946831","0.9429430000000001","0.946502","0.9429259999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","2","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","random-projection-paper-128","random_projection","","","0.6972268850632682","0.16012363798730414","0.16012363798730414","0.7286927193341293","0.952465","0.9487690000000001","0.946502","0.942855","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","raw","raw","","","0.11951718894668302","0.5300200701633057","0.5300200701633057","0.08797575615905429","0.947183","0.942654","0.942387","0.937987","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","raw","raw","","","0.29282181757962167","0.5356041930603237","0.5356041930603237","0.28018166183849125","0.947535","0.9432590000000001","0.938272","0.9331539999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","raw","raw","","","0.6972268850632682","0.5486343610879842","0.5486343610879842","0.7286927193341293","0.947183","0.943015","0.938272","0.9331539999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-author","zero","","","0.11951718894668302","0.5300201913654332","0.5300201913654332","0.08797575615905429","0.947183","0.9435039999999999","0.942387","0.937286","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-author","zero","","","0.29282181757962167","0.5356043142624513","0.5356043142624513","0.28018166183849125","0.946831","0.943399","0.938272","0.933587","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-author","zero","","","0.6972268850632682","0.5486344822901118","0.5486344822901118","0.7286927193341293","0.946831","0.943296","0.938272","0.933587","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-paper","zero","","","0.11951718894668302","0.5294826144789698","0.5294826144789698","0.08797575615905429","0.945775","0.9413079999999999","0.942387","0.937987","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-paper","zero","","","0.29282181757962167","0.5350667373759879","0.5350667373759879","0.28018166183849125","0.946127","0.94162","0.942387","0.9372020000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-paper","zero","","","0.6972268850632682","0.5480969054036484","0.5480969054036484","0.7286927193341293","0.946127","0.9416549999999999","0.942387","0.9372020000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-venue","zero","","","0.11951718894668302","0.5325845329541161","0.5325845329541161","0.08797575615905429","0.907394","0.900626","0.934156","0.928575","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-venue","zero","","","0.29282181757962167","0.5381686558511342","0.5381686558511342","0.28018166183849125","0.908099","0.9014700000000001","0.942387","0.9400740000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-venue","zero","","","0.6972268850632682","0.5511988238787947","0.5511988238787947","0.7286927193341293","0.908099","0.901961","0.946502","0.94319","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-term","zero","","","0.11951718894668302","0.5116138984418891","0.5116138984418891","0.08797575615905429","0.9464790000000001","0.941964","0.942387","0.937987","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-term","zero","","","0.29282181757962167","0.5171980213389071","0.5171980213389071","0.28018166183849125","0.9464790000000001","0.941964","0.942387","0.937987","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-term","zero","","","0.6972268850632682","0.5302281893665677","0.5302281893665677","0.7286927193341293","0.9464790000000001","0.941964","0.942387","0.937987","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-target-author-only","zero","","","0.11951718894668302","0.5300202974172947","0.5300202974172947","0.08797575615905429","0.947183","0.9435039999999999","0.942387","0.937286","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-target-author-only","zero","","","0.29282181757962167","0.5356044203143129","0.5356044203143129","0.28018166183849125","0.946831","0.943399","0.938272","0.933587","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-target-author-only","zero","","","0.6972268850632682","0.5486345883419734","0.5486345883419734","0.7286927193341293","0.946831","0.943296","0.938272","0.933587","False","False","True","True","","False","False","True","success",""
