dataset,method,relation_pair_name,forward_relation_name,reverse_relation_name,forward_retention,reverse_retention,forward_edge_count,reverse_edge_count,test_micro_f1,test_macro_f1,validation_micro_f1,validation_macro_f1,semantic_structural_storage_ratio,hgb_raw_file_byte_ratio,relation_mapping_audit_pass
DBLP,H6-dir-APPA100-PT100-TP00-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.947887,0.944285,0.942387,0.938376,0.4876737901495706,0.5418570259706768,True
DBLP,H6-dir-APPA100-PT100-TP00-PVVP100,PT_TP,PT,TP,1.0,0.0,76748,1,0.947887,0.944285,0.942387,0.938376,0.4876737901495706,0.5418570259706768,True
DBLP,H6-dir-APPA100-PT100-TP00-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.947887,0.944285,0.942387,0.938376,0.4876737901495706,0.5418570259706768,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9507040000000001,0.946857,0.934156,0.93161,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PT_TP,PT,TP,0.0,1.0,1,76748,0.9507040000000001,0.946857,0.934156,0.93161,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9507040000000001,0.946857,0.934156,0.93161,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9492959999999999,0.945886,0.962963,0.960235,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PT_TP,PT,TP,0.0,1.0,1,76748,0.9492959999999999,0.945886,0.962963,0.960235,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9492959999999999,0.945886,0.962963,0.960235,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.948592,0.945121,0.942387,0.938376,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PT_TP,PT,TP,0.0,1.0,1,76748,0.948592,0.945121,0.942387,0.938376,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.948592,0.945121,0.942387,0.938376,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9507040000000001,0.946857,0.934156,0.93161,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PT_TP,PT,TP,0.0,1.0,1,76748,0.9507040000000001,0.946857,0.934156,0.93161,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9507040000000001,0.946857,0.934156,0.93161,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9492959999999999,0.945886,0.962963,0.960235,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PT_TP,PT,TP,0.0,1.0,1,76748,0.9492959999999999,0.945886,0.962963,0.960235,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9492959999999999,0.945886,0.962963,0.960235,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.948592,0.945121,0.942387,0.938376,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PT_TP,PT,TP,0.0,1.0,1,76748,0.948592,0.945121,0.942387,0.938376,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.948592,0.945121,0.942387,0.938376,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9507040000000001,0.946857,0.934156,0.93161,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PT_TP,PT,TP,0.0,1.0,1,76748,0.9507040000000001,0.946857,0.934156,0.93161,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9507040000000001,0.946857,0.934156,0.93161,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9492959999999999,0.945886,0.962963,0.960235,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PT_TP,PT,TP,0.0,1.0,1,76748,0.9492959999999999,0.945886,0.962963,0.960235,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9492959999999999,0.945886,0.962963,0.960235,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.948592,0.945121,0.942387,0.938376,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PT_TP,PT,TP,0.0,1.0,1,76748,0.948592,0.945121,0.942387,0.938376,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT00-TP100-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.948592,0.945121,0.942387,0.938376,0.4876737901495706,0.5418570335458097,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.948592,0.9444469999999999,0.942387,0.939243,0.401013948376704,0.5390648471076067,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PT_TP,PT,TP,0.5,0.2,38374,15350,0.948592,0.9444469999999999,0.942387,0.939243,0.401013948376704,0.5390648471076067,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.948592,0.9444469999999999,0.942387,0.939243,0.401013948376704,0.5390648471076067,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9496479999999999,0.946302,0.962963,0.960235,0.401013948376704,0.5390648471076067,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PT_TP,PT,TP,0.5,0.2,38374,15350,0.9496479999999999,0.946302,0.962963,0.960235,0.401013948376704,0.5390648471076067,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9496479999999999,0.946302,0.962963,0.960235,0.401013948376704,0.5390648471076067,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.947535,0.9439799999999999,0.942387,0.938376,0.401013948376704,0.5390648471076067,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PT_TP,PT,TP,0.5,0.2,38374,15350,0.947535,0.9439799999999999,0.942387,0.938376,0.401013948376704,0.5390648471076067,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.947535,0.9439799999999999,0.942387,0.938376,0.401013948376704,0.5390648471076067,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9482389999999999,0.94395,0.942387,0.939243,0.401013948376704,0.539064756206011,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PT_TP,PT,TP,0.5,0.2,38374,15350,0.9482389999999999,0.94395,0.942387,0.939243,0.401013948376704,0.539064756206011,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9482389999999999,0.94395,0.942387,0.939243,0.401013948376704,0.539064756206011,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9496479999999999,0.946302,0.962963,0.960235,0.401013948376704,0.539064756206011,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PT_TP,PT,TP,0.5,0.2,38374,15350,0.9496479999999999,0.946302,0.962963,0.960235,0.401013948376704,0.539064756206011,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9496479999999999,0.946302,0.962963,0.960235,0.401013948376704,0.539064756206011,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9482389999999999,0.9447190000000001,0.942387,0.938376,0.401013948376704,0.539064756206011,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PT_TP,PT,TP,0.5,0.2,38374,15350,0.9482389999999999,0.9447190000000001,0.942387,0.938376,0.401013948376704,0.539064756206011,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9482389999999999,0.9447190000000001,0.942387,0.938376,0.401013948376704,0.539064756206011,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.95,0.945921,0.938272,0.935461,0.401013948376704,0.5390650137605321,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PT_TP,PT,TP,0.5,0.2,38374,15350,0.95,0.945921,0.938272,0.935461,0.401013948376704,0.5390650137605321,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.95,0.945921,0.938272,0.935461,0.401013948376704,0.5390650137605321,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9496479999999999,0.946379,0.962963,0.960235,0.401013948376704,0.5390650137605321,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PT_TP,PT,TP,0.5,0.2,38374,15350,0.9496479999999999,0.946379,0.962963,0.960235,0.401013948376704,0.5390650137605321,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9496479999999999,0.946379,0.962963,0.960235,0.401013948376704,0.5390650137605321,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.947535,0.943962,0.942387,0.938376,0.401013948376704,0.5390650137605321,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PT_TP,PT,TP,0.5,0.2,38374,15350,0.947535,0.943962,0.942387,0.938376,0.401013948376704,0.5390650137605321,True
DBLP,H6-dir-APPA100-PT50-TP20-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.947535,0.943962,0.942387,0.938376,0.401013948376704,0.5390650137605321,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9482389999999999,0.943947,0.942387,0.939243,0.401013948376704,0.5390649531594682,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PT_TP,PT,TP,0.2,0.5,15350,38374,0.9482389999999999,0.943947,0.942387,0.939243,0.401013948376704,0.5390649531594682,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9482389999999999,0.943947,0.942387,0.939243,0.401013948376704,0.5390649531594682,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.95,0.9467700000000001,0.962963,0.960235,0.401013948376704,0.5390649531594682,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PT_TP,PT,TP,0.2,0.5,15350,38374,0.95,0.9467700000000001,0.962963,0.960235,0.401013948376704,0.5390649531594682,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.95,0.9467700000000001,0.962963,0.960235,0.401013948376704,0.5390649531594682,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.948944,0.945364,0.942387,0.938376,0.401013948376704,0.5390649531594682,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PT_TP,PT,TP,0.2,0.5,15350,38374,0.948944,0.945364,0.942387,0.938376,0.401013948376704,0.5390649531594682,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.948944,0.945364,0.942387,0.938376,0.401013948376704,0.5390649531594682,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9482389999999999,0.944005,0.934156,0.93161,0.401013948376704,0.5390648016568088,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PT_TP,PT,TP,0.2,0.5,15350,38374,0.9482389999999999,0.944005,0.934156,0.93161,0.401013948376704,0.5390648016568088,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9482389999999999,0.944005,0.934156,0.93161,0.401013948376704,0.5390648016568088,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9492959999999999,0.9459730000000001,0.962963,0.960235,0.401013948376704,0.5390648016568088,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PT_TP,PT,TP,0.2,0.5,15350,38374,0.9492959999999999,0.9459730000000001,0.962963,0.960235,0.401013948376704,0.5390648016568088,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9492959999999999,0.9459730000000001,0.962963,0.960235,0.401013948376704,0.5390648016568088,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9482389999999999,0.944727,0.942387,0.938376,0.401013948376704,0.5390648016568088,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PT_TP,PT,TP,0.2,0.5,15350,38374,0.9482389999999999,0.944727,0.942387,0.938376,0.401013948376704,0.5390648016568088,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9482389999999999,0.944727,0.942387,0.938376,0.401013948376704,0.5390648016568088,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9492959999999999,0.9451139999999999,0.938272,0.935461,0.401013948376704,0.5390648395324737,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PT_TP,PT,TP,0.2,0.5,15350,38374,0.9492959999999999,0.9451139999999999,0.938272,0.935461,0.401013948376704,0.5390648395324737,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9492959999999999,0.9451139999999999,0.938272,0.935461,0.401013948376704,0.5390648395324737,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9503520000000001,0.94699,0.962963,0.960235,0.401013948376704,0.5390648395324737,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PT_TP,PT,TP,0.2,0.5,15350,38374,0.9503520000000001,0.94699,0.962963,0.960235,0.401013948376704,0.5390648395324737,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.9503520000000001,0.94699,0.962963,0.960235,0.401013948376704,0.5390648395324737,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.947887,0.944395,0.942387,0.938376,0.401013948376704,0.5390648395324737,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PT_TP,PT,TP,0.2,0.5,15350,38374,0.947887,0.944395,0.942387,0.938376,0.401013948376704,0.5390648395324737,True
DBLP,H6-dir-APPA100-PT20-TP50-PVVP100,PV_VP,PV,VP,1.0,1.0,3598,3598,0.947887,0.944395,0.942387,0.938376,0.401013948376704,0.5390648395324737,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9496479999999999,0.945433,0.938272,0.935411,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PT_TP,PT,TP,0.3,0.3,23024,23024,0.9496479999999999,0.945433,0.938272,0.935411,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PV_VP,PV,VP,1.0,0.0,3598,1,0.9496479999999999,0.945433,0.938272,0.935411,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,AP_PA,AP,PA,1.0,1.0,17474,17474,0.953521,0.9500069999999999,0.958848,0.955401,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PT_TP,PT,TP,0.3,0.3,23024,23024,0.953521,0.9500069999999999,0.958848,0.955401,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PV_VP,PV,VP,1.0,0.0,3598,1,0.953521,0.9500069999999999,0.958848,0.955401,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9464790000000001,0.942588,0.942387,0.938376,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PT_TP,PT,TP,0.3,0.3,23024,23024,0.9464790000000001,0.942588,0.942387,0.938376,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PV_VP,PV,VP,1.0,0.0,3598,1,0.9464790000000001,0.942588,0.942387,0.938376,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,AP_PA,AP,PA,1.0,1.0,17474,17474,0.939789,0.93541,0.946502,0.944787,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PT_TP,PT,TP,0.3,0.3,23024,23024,0.939789,0.93541,0.946502,0.944787,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PV_VP,PV,VP,1.0,0.0,3598,1,0.939789,0.93541,0.946502,0.944787,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9496479999999999,0.946051,0.958848,0.955212,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PT_TP,PT,TP,0.3,0.3,23024,23024,0.9496479999999999,0.946051,0.958848,0.955212,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PV_VP,PV,VP,1.0,0.0,3598,1,0.9496479999999999,0.946051,0.958848,0.955212,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,AP_PA,AP,PA,1.0,1.0,17474,17474,0.946127,0.9419970000000001,0.942387,0.938376,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PT_TP,PT,TP,0.3,0.3,23024,23024,0.946127,0.9419970000000001,0.942387,0.938376,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PV_VP,PV,VP,1.0,0.0,3598,1,0.946127,0.9419970000000001,0.942387,0.938376,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,AP_PA,AP,PA,1.0,1.0,17474,17474,0.948944,0.9446519999999999,0.942387,0.939243,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PT_TP,PT,TP,0.3,0.3,23024,23024,0.948944,0.9446519999999999,0.942387,0.939243,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PV_VP,PV,VP,1.0,0.0,3598,1,0.948944,0.9446519999999999,0.942387,0.939243,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9503520000000001,0.946756,0.962963,0.960235,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PT_TP,PT,TP,0.3,0.3,23024,23024,0.9503520000000001,0.946756,0.962963,0.960235,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PV_VP,PV,VP,1.0,0.0,3598,1,0.9503520000000001,0.946756,0.962963,0.960235,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,AP_PA,AP,PA,1.0,1.0,17474,17474,0.947887,0.9438989999999999,0.938272,0.9339390000000001,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PT_TP,PT,TP,0.3,0.3,23024,23024,0.947887,0.9438989999999999,0.938272,0.9339390000000001,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,PV_VP,PV,VP,1.0,0.0,3598,1,0.947887,0.9438989999999999,0.938272,0.9339390000000001,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9183100000000001,0.912622,0.934156,0.931784,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PT_TP,PT,TP,0.3,0.3,23024,23024,0.9183100000000001,0.912622,0.934156,0.931784,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PV_VP,PV,VP,0.0,1.0,1,3598,0.9183100000000001,0.912622,0.934156,0.931784,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9299299999999999,0.924995,0.942387,0.939589,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PT_TP,PT,TP,0.3,0.3,23024,23024,0.9299299999999999,0.924995,0.942387,0.939589,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PV_VP,PV,VP,0.0,1.0,1,3598,0.9299299999999999,0.924995,0.942387,0.939589,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.926056,0.9208580000000001,0.942387,0.937493,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PT_TP,PT,TP,0.3,0.3,23024,23024,0.926056,0.9208580000000001,0.942387,0.937493,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PV_VP,PV,VP,0.0,1.0,1,3598,0.926056,0.9208580000000001,0.942387,0.937493,0.3585854403938365,0.5376707575111761,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.933451,0.928559,0.942387,0.938827,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PT_TP,PT,TP,0.3,0.3,23024,23024,0.933451,0.928559,0.942387,0.938827,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PV_VP,PV,VP,0.0,1.0,1,3598,0.933451,0.928559,0.942387,0.938827,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.93169,0.9267,0.942387,0.939589,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PT_TP,PT,TP,0.3,0.3,23024,23024,0.93169,0.9267,0.942387,0.939589,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PV_VP,PV,VP,0.0,1.0,1,3598,0.93169,0.9267,0.942387,0.939589,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9253520000000001,0.919661,0.934156,0.928439,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PT_TP,PT,TP,0.3,0.3,23024,23024,0.9253520000000001,0.919661,0.934156,0.928439,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PV_VP,PV,VP,0.0,1.0,1,3598,0.9253520000000001,0.919661,0.934156,0.928439,0.3585854403938365,0.5376707196355113,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9313379999999999,0.9264870000000001,0.938272,0.935065,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PT_TP,PT,TP,0.3,0.3,23024,23024,0.9313379999999999,0.9264870000000001,0.938272,0.935065,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PV_VP,PV,VP,0.0,1.0,1,3598,0.9313379999999999,0.9264870000000001,0.938272,0.935065,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.929577,0.924409,0.938272,0.935102,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PT_TP,PT,TP,0.3,0.3,23024,23024,0.929577,0.924409,0.938272,0.935102,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PV_VP,PV,VP,0.0,1.0,1,3598,0.929577,0.924409,0.938272,0.935102,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,AP_PA,AP,PA,1.0,1.0,17474,17474,0.9172539999999999,0.9117700000000001,0.934156,0.929983,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PT_TP,PT,TP,0.3,0.3,23024,23024,0.9172539999999999,0.9117700000000001,0.934156,0.929983,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,PV_VP,PV,VP,0.0,1.0,1,3598,0.9172539999999999,0.9117700000000001,0.934156,0.929983,0.3585854403938365,0.5376709090138355,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,AP_PA,AP,PA,1.0,1.0,17474,17474,0.95,0.945948,0.942387,0.939243,0.36535262369492727,0.5379023217509853,True
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,PT_TP,PT,TP,0.3,0.3,23024,23024,0.95,0.945948,0.942387,0.939243,0.36535262369492727,0.5379023217509853,True
