dataset,method,canonical_method,method_family,budget_strategy,edge_score_strategy,relation_channel_spec,graph_seed,training_seed,export_hash,run_id,success,status,failed_reason,traceback_path,model_name,schema_compatible,uses_weighted_superedges,official_sehgnn_unmodified,eligible_for_main_decision,cache_hygiene_pass,no_test_label_export_leakage,no_test_label_scoring_leakage,semantic_structural_storage_ratio,hgb_raw_file_byte_ratio,effective_total_byte_ratio,preprocessed_cache_byte_ratio,support_node_ratio,support_edge_ratio,total_node_ratio,total_edge_ratio,validation_micro_f1,validation_macro_f1,test_micro_f1,test_macro_f1,test_accuracy_if_single_label,native_full_test_micro_f1,native_full_test_macro_f1,export_full_test_micro_f1,export_full_test_macro_f1,recovery_vs_native_full_micro,recovery_vs_native_full_macro,mapping_bijective,split_disjoint,relation_order_matches_official,node_type_order_matches_official,schema_complete,stdout_path,stderr_path
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP00,2,2,5f7991add968b5998d0b48444b5d539328fd67ee7938a0e603f93b457e729f80,9f3f0f4440a689cb,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707196355113,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.958848,0.955212,0.9496479999999999,0.946051,0.9496479999999999,0.954577,0.951351,0.954577,0.951351,0.9948364563571089,0.9944289752152465,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP00\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP00\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP00,2,3,5f7991add968b5998d0b48444b5d539328fd67ee7938a0e603f93b457e729f80,1449d55f1cbddece,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707196355113,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.942387,0.938376,0.946127,0.9419970000000001,0.946127,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9940804466667577,0.9932601495799721,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP00\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP00\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP00,3,1,23b80eb283db56acad69c8c7e7d7572f5b257ffeabc6e0d616c4e91690080cb5,179c3e950d2075d5,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376709090138355,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.942387,0.939243,0.948944,0.9446519999999999,0.948944,0.953873,0.949979,0.953873,0.949979,0.9948326454360277,0.9943925076238527,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP00\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP00\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP00,3,2,23b80eb283db56acad69c8c7e7d7572f5b257ffeabc6e0d616c4e91690080cb5,64a7f167fa132235,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376709090138355,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.962963,0.960235,0.9503520000000001,0.946756,0.9503520000000001,0.954577,0.951351,0.954577,0.951351,0.9955739557940324,0.995170026625294,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP00\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP00\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP00,H6-dir-APPA100-PTTP30-PV100-VP00,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP00,3,3,23b80eb283db56acad69c8c7e7d7572f5b257ffeabc6e0d616c4e91690080cb5,48ca138ef3f2982c,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376709090138355,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.938272,0.9339390000000001,0.947887,0.9438989999999999,0.947887,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9959296504059317,0.9952656557593983,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP00\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP00\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV00-VP100,1,1,b7258a5ddc55f05395e02678d1bd5ae40998b3de9f1ea4f10ef338d61330abc2,f6cec8d6645a78a0,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707575111761,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.934156,0.931784,0.9183100000000001,0.912622,0.9183100000000001,0.953873,0.949979,0.953873,0.949979,0.9627172590061781,0.9606759728372943,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PTTP30-PV00-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PTTP30-PV00-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV00-VP100,1,2,b7258a5ddc55f05395e02678d1bd5ae40998b3de9f1ea4f10ef338d61330abc2,83f7260a173e851b,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707575111761,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.942387,0.939589,0.9299299999999999,0.924995,0.9299299999999999,0.954577,0.951351,0.954577,0.951351,0.9741801866166898,0.9722962397684977,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PTTP30-PV00-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PTTP30-PV00-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV00-VP100,1,3,b7258a5ddc55f05395e02678d1bd5ae40998b3de9f1ea4f10ef338d61330abc2,895aabfe7bef0b11,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707575111761,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.942387,0.937493,0.926056,0.9208580000000001,0.926056,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9729921692525749,0.9709707725416471,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PTTP30-PV00-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PTTP30-PV00-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV00-VP100,2,1,57a4abff510152cd11c44880c85245edeb8ebb84b27f260c36fa5d209593d9b2,12aa73f2daa1b350,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707196355113,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.942387,0.938827,0.933451,0.928559,0.933451,0.953873,0.949979,0.953873,0.949979,0.9785904412851607,0.9774521331524171,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PTTP30-PV00-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PTTP30-PV00-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV00-VP100,2,2,57a4abff510152cd11c44880c85245edeb8ebb84b27f260c36fa5d209593d9b2,38f81ec050624978,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707196355113,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.942387,0.939589,0.93169,0.9267,0.93169,0.954577,0.951351,0.954577,0.951351,0.9760239352089983,0.9740884279303853,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PTTP30-PV00-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PTTP30-PV00-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV00-VP100,2,3,57a4abff510152cd11c44880c85245edeb8ebb84b27f260c36fa5d209593d9b2,d21f31e7588793b4,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376707196355113,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.934156,0.928439,0.9253520000000001,0.919661,0.9253520000000001,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9722524877569053,0.9697086322173707,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PTTP30-PV00-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PTTP30-PV00-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV00-VP100,3,1,80d84ee5111cbff70208eb9fb9348df10892f11c12895659e3a0b1f8bf046eff,75cebb866b689de0,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376709090138355,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.938272,0.935065,0.9313379999999999,0.9264870000000001,0.9313379999999999,0.953873,0.949979,0.953873,0.949979,0.9763752616962634,0.9752710323070299,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PTTP30-PV00-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PTTP30-PV00-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV00-VP100,3,2,80d84ee5111cbff70208eb9fb9348df10892f11c12895659e3a0b1f8bf046eff,0e161287bd476898,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376709090138355,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.938272,0.935102,0.929577,0.924409,0.929577,0.954577,0.951351,0.954577,0.951351,0.9738103893138007,0.9716802736319193,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PTTP30-PV00-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PTTP30-PV00-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV00-VP100,H6-dir-APPA100-PTTP30-PV00-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV00-VP100,3,3,80d84ee5111cbff70208eb9fb9348df10892f11c12895659e3a0b1f8bf046eff,3b2081564545f02c,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.3585854403938365,0.5376709090138355,,,0.30003171582619725,0.353117721212526,0.40871861604409065,0.353117721212526,0.934156,0.929983,0.9172539999999999,0.9117700000000001,0.9172539999999999,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9637440491888193,0.9613882067379527,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PTTP30-PV00-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PTTP30-PV00-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP50,1,1,b405fde945f7fdedf84a5dd5f570f5222d9325ff89b7c16861a844b56356f52c,9d9dccc874333355,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379023217509853,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.942387,0.939243,0.95,0.945948,0.95,0.953873,0.949979,0.953873,0.949979,0.9959397110516809,0.9957567483070678,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP50\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP50\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP50,1,2,b405fde945f7fdedf84a5dd5f570f5222d9325ff89b7c16861a844b56356f52c,696974fba33845a3,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379023217509853,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.962963,0.960235,0.9496479999999999,0.9463590000000001,0.9496479999999999,0.954577,0.951351,0.954577,0.951351,0.9948364563571089,0.9947527253348134,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP50\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP50\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP50,1,3,b405fde945f7fdedf84a5dd5f570f5222d9325ff89b7c16861a844b56356f52c,4b79cc581cc9136f,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379023217509853,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.942387,0.938376,0.947183,0.943598,0.947183,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.995189968910262,0.9949482754439372,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP50\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP50\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP50,2,1,7a98147fe0682dda826b8b3bdb20390ab9af47d0623fd1c93672fe84e8970024,fa13ae3c1da52595,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379022838753205,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.938272,0.936047,0.940493,0.9360590000000001,0.940493,0.953873,0.949979,0.953873,0.949979,0.9859729754380301,0.9853470445136157,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP50\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP50\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP50,2,2,7a98147fe0682dda826b8b3bdb20390ab9af47d0623fd1c93672fe84e8970024,3a5657e5da219f56,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379022838753205,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.962963,0.960235,0.95,0.9466889999999999,0.95,0.954577,0.951351,0.954577,0.951351,0.9952052060755706,0.9950996004629206,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP50\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP50\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP50,2,3,7a98147fe0682dda826b8b3bdb20390ab9af47d0623fd1c93672fe84e8970024,e7da018e222b7d98,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379022838753205,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.942387,0.938376,0.9482389999999999,0.9447220000000001,0.9482389999999999,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9962994911537664,0.9961334431335667,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP50\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP50\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP50,3,1,0492068dea7aaba3d3e26e0cc0b3d08dabb01e9f991b73e1f12dcff67b14642c,48f59fe8b0cbe66d,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379024732536447,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.938272,0.935461,0.9496479999999999,0.9455079999999999,0.9496479999999999,0.953873,0.949979,0.953873,0.949979,0.9955706891797964,0.9952935801738774,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP50\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-APPA100-PTTP30-PV100-VP50\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP50,3,2,0492068dea7aaba3d3e26e0cc0b3d08dabb01e9f991b73e1f12dcff67b14642c,0a9d19a37178d704,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379024732536447,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.962963,0.960235,0.9492959999999999,0.946086,0.9492959999999999,0.954577,0.951351,0.954577,0.951351,0.9944677066386471,0.994465765001561,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP50\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-APPA100-PTTP30-PV100-VP50\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV100-VP50,H6-dir-APPA100-PTTP30-PV100-VP50,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV100-VP50,3,3,0492068dea7aaba3d3e26e0cc0b3d08dabb01e9f991b73e1f12dcff67b14642c,66620e15a9b1040d,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379024732536447,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.942387,0.938376,0.947887,0.944294,0.947887,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9959296504059317,0.995682151522213,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP50\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-APPA100-PTTP30-PV100-VP50\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV50-VP100,1,1,50f448161acf96785e28c187a5ed115107a2b3c67531b7f19544bba105a10ae7,21cd06a91becffd7,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379023217509853,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.925926,0.920962,0.934859,0.9303619999999999,0.934859,0.953873,0.949979,0.953873,0.949979,0.9800665287726983,0.979350069843649,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PTTP30-PV50-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-APPA100-PTTP30-PV50-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV50-VP100,1,2,50f448161acf96785e28c187a5ed115107a2b3c67531b7f19544bba105a10ae7,128f4818df44c06a,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379023217509853,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.9547329999999999,0.9517650000000001,0.93169,0.927028,0.93169,0.954577,0.951351,0.954577,0.951351,0.9760239352089983,0.974433200784989,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PTTP30-PV50-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-APPA100-PTTP30-PV50-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV50-VP100,1,3,50f448161acf96785e28c187a5ed115107a2b3c67531b7f19544bba105a10ae7,d7c5e6e18a6e6232,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379023217509853,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.934156,0.9295990000000001,0.921479,0.916219,0.921479,0.9517610000000001,0.9483889999999999,0.9517610000000001,0.9483889999999999,0.9681831888467798,0.9660793197727937,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PTTP30-PV50-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-APPA100-PTTP30-PV50-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV50-VP100,2,1,663d6a234805d94a10fb0269e60d683a24957d56a17768fd49e11485a0506816,72afab3a00221a9b,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379022838753205,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.934156,0.930249,0.930634,0.925535,0.930634,0.953873,0.949979,0.953873,0.949979,0.9756372179524947,0.9742689048915818,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PTTP30-PV50-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-APPA100-PTTP30-PV50-VP100\stderr.log
DBLP,H6-dir-APPA100-PTTP30-PV50-VP100,H6-dir-APPA100-PTTP30-PV50-VP100,schema_compatible_subgraph,relation_channel_directionality,random_edge_within_relation,APPA100-PTTP30-PV50-VP100,2,2,663d6a234805d94a10fb0269e60d683a24957d56a17768fd49e11485a0506816,ec0b32e9d22e5932,True,success,,,official-SeHGNN,True,False,True,True,True,True,True,0.36535262369492727,0.5379022838753205,,,0.30003171582619725,0.3606229598523998,0.40871861604409065,0.3606229598523998,0.942387,0.939589,0.934507,0.929427,0.934507,0.954577,0.951351,0.954577,0.951351,0.9789749805411192,0.9769548778526538,True,True,True,True,True,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PTTP30-PV50-VP100\stdout.log,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-APPA100-PTTP30-PV50-VP100\stderr.log
